"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"21MC010024CUNA03_01107_4_MC18-0162","","",39,24,21,76,0,0,0,0,22,115,22,0,0,0,0,341,0,68,151,0,0,0,341,144,439,142,0,0,0,0,3,0,3,5,0,1,132,416,0,0,0,0,"0x00906040",115,"0x00805040",91,"0x00805030",88,"0x00704030",62,"0x00804030",59,"0x00705030",55,"0x00905040",44,"0x00806040",40,"0x00a07040",38,"0x00905030",37,"0x00a07050",33,"0x00a06040",30,"0x00b08050",29,"0x00a05040",17,"0x00705040",15,"0x00703020",14,"0x00b06040",12,"0x00907040",11,"0x00a08050",11,"0x00604030",11,"11012021  11:21:57"
"21MC010024CUNA03_01107_4_MC18-0162","","",25,16,9,66,0,0,0,0,70,171,70,0,0,0,0,385,0,70,152,0,0,0,227,62,337,150,0,0,0,0,3,0,3,5,0,1,179,394,0,0,0,0,"0x00704030",107,"0x00805030",85,"0x00705030",85,"0x00806040",70,"0x00906040",54,"0x00804030",45,"0x00805040",44,"0x00604030",44,"0x00905030",44,"0x00905040",26,"0x00904030",23,"0x00705040",21,"0x00603020",19,"0x00a06040",17,"0x00907050",15,"0x00a05040",13,"0x00b07040",13,"0x00a07040",11,"0x00703020",11,"0x00c08040",10,"11012021  11:21:59"
"21MC010024CUNA03_01107_4_MC18-0162","","",35,23,19,63,0,0,0,0,87,54,23,0,0,0,0,325,0,68,169,0,0,0,233,67,375,165,0,0,0,0,3,0,3,5,0,1,41,285,0,0,0,0,"0x00704030",104,"0x00906040",101,"0x00705030",99,"0x00805030",96,"0x00805040",78,"0x00604030",77,"0x00905040",52,"0x00806040",50,"0x00804030",36,"0x00a06040",26,"0x00503020",25,"0x00705040",24,"0x00a07050",23,"0x00905030",18,"0x00b07040",14,"0x00a07040",11,"0x00907050",8,"0x00605030",8,"0x00603020",8,"0x00704020",8,"11012021  11:22:04"
"21MC010024CUNA03_01107_4_MC18-0162","","",34,22,13,46,0,0,0,0,69,138,36,0,0,0,0,86,0,60,145,0,0,0,168,32,359,216,0,0,0,0,3,0,3,5,0,1,45,278,0,0,0,0,"0x00704030",189,"0x00804030",135,"0x00603020",113,"0x00703020",94,"0x00805040",45,"0x00805030",42,"0x00503020",36,"0x00904030",35,"0x00704020",34,"0x00604030",31,"0x00905040",29,"0x00906040",26,"0x00905030",18,"0x00705030",18,"0x00604020",16,"0x00803020",15,"0x00703030",10,"0x00705040",9,"0x00804020",7,"0x00806040",6,"11012021  11:22:06"
"21MC010024CUNA03_01107_4_MC18-0162","","",47,20,32,56,0,0,0,0,12,217,58,0,0,0,0,409,0,70,156,0,0,0,253,90,468,198,0,0,0,0,3,0,3,5,0,1,107,421,0,0,0,0,"0x00704030",145,"0x00705030",110,"0x00604030",102,"0x00603020",90,"0x00806040",74,"0x00805040",63,"0x00705040",45,"0x00805030",43,"0x00906040",38,"0x00804030",30,"0x00503020",25,"0x00703020",16,"0x00603030",15,"0x00604020",15,"0x00907050",15,"0x00a07050",11,"0x00905040",9,"0x00905030",8,"0x00906050",7,"0x00704020",6,"11012021  11:22:07"
"21MC010024CUNA03_01107_4_MC18-0162","","",39,26,15,64,0,0,0,0,16,294,70,0,0,0,0,460,0,70,157,0,0,0,262,83,410,157,0,0,0,0,3,0,3,5,0,1,240,499,0,0,0,0,"0x00705030",132,"0x00704030",131,"0x00805030",88,"0x00906040",49,"0x00805040",48,"0x00806040",47,"0x00804030",39,"0x00603020",36,"0x00604030",31,"0x00907050",22,"0x00704020",19,"0x00905030",17,"0x00703020",16,"0x00604020",15,"0x00705040",15,"0x00a06040",14,"0x00907040",14,"0x00a07050",12,"0x00905040",12,"0x00605030",10,"11012021  11:22:08"
"21MC010024CUNA03_01107_4_MC18-0162","","",32,25,7,57,0,0,0,0,164,119,42,0,0,0,0,495,0,72,134,0,0,0,205,46,365,195,0,0,0,0,3,0,3,5,0,1,103,335,0,0,0,0,"0x00906040",98,"0x00805030",77,"0x00806040",68,"0x00705030",67,"0x00805040",60,"0x00704030",53,"0x00905030",45,"0x00a06040",36,"0x00804030",31,"0x00705040",30,"0x00905040",26,"0x00604030",25,"0x00a07050",21,"0x00b09060",18,"0x00907050",18,"0x00b07040",15,"0x00a07040",15,"0x00a08050",14,"0x00706040",14,"0x00b08050",14,"11012021  11:22:09"
"21MC010024CUNA03_01107_4_MC18-0162","","",43,23,23,46,0,0,0,0,12,177,68,0,0,0,0,391,0,70,148,0,0,0,202,47,441,235,0,0,0,0,3,0,3,5,0,1,254,543,0,0,0,0,"0x00704030",92,"0x00906040",83,"0x00805030",80,"0x00705030",79,"0x00806040",64,"0x00805040",55,"0x00604030",52,"0x00604020",49,"0x00907050",42,"0x00a07050",37,"0x00907040",24,"0x00905040",21,"0x00603020",19,"0x00a07040",17,"0x00705040",16,"0x00a06040",16,"0x00a08050",16,"0x00704020",14,"0x00b08060",12,"0x00503020",12,"11012021  11:22:20"
"21MC010024CUNA03_00301_1_MC18-0163","","",26,22,4,60,0,0,0,0,238,37,4,0,0,0,0,18,0,62,84,0,0,0,327,197,544,167,0,0,0,0,3,0,3,5,0,1,207,562,0,0,0,0,"0x00e08040",72,"0x00f09050",70,"0x00d07040",69,"0x00c07040",66,"0x00e08050",64,"0x00e09050",57,"0x00d08040",55,"0x00f08040",53,"0x00e07040",53,"0x00d08050",48,"0x00f08050",41,"0x00b07040",32,"0x00c08050",21,"0x00c08040",20,"0x00f0a060",19,"0x00d09050",19,"0x00f07040",15,"0x00f0a050",12,"0x00e09060",12,"0x00b06040",11,"11012021  11:22:52"
"21MC010024CUNA03_00301_1_MC18-0163","","",27,21,8,58,0,0,0,0,69,114,14,0,0,0,0,42,0,63,83,0,0,0,258,96,456,192,0,0,0,0,3,0,3,5,0,1,226,522,0,0,0,0,"0x00d08050",83,"0x00f09050",76,"0x00c07040",75,"0x00f08050",69,"0x00e08050",63,"0x00d07040",53,"0x00f09060",46,"0x00c08050",44,"0x00e07040",38,"0x00b07040",38,"0x00e09050",38,"0x00b06040",27,"0x00f0a060",24,"0x00d09050",24,"0x00e09060",23,"0x00f08040",21,"0x00c07050",18,"0x00d08040",18,"0x00e08040",17,"0x00c06040",17,"11012021  11:22:58"
"21MC010024CUNA03_00301_1_MC18-0163","","",45,30,15,65,0,0,0,0,19,5,0,0,0,0,0,109,0,63,93,0,0,0,218,49,363,183,0,0,0,0,3,0,3,5,0,1,41,250,0,0,0,0,"0x00c07040",74,"0x00b06040",64,"0x00b07040",57,"0x00d08050",56,"0x00f08050",54,"0x00d07040",47,"0x00a06040",45,"0x00c08050",44,"0x00906040",40,"0x00905030",36,"0x00e08050",35,"0x00a07040",35,"0x00805030",27,"0x00b07050",25,"0x00c06040",22,"0x00b06030",22,"0x00e07040",22,"0x00e09050",20,"0x00c07050",18,"0x00f09050",17,"11012021  11:22:59"
"21MC010024CUNA03_00301_1_MC18-0163","","",39,22,17,50,0,0,0,0,9,25,3,0,0,0,0,50,0,64,85,0,0,0,276,115,544,210,0,0,0,0,3,0,3,5,0,1,215,591,0,0,0,0,"0x00c07040",79,"0x00d08050",68,"0x00d07040",65,"0x00c08050",62,"0x00e07040",52,"0x00b07040",44,"0x00d08040",41,"0x00e08050",38,"0x00f09050",37,"0x00f08050",32,"0x00c06040",30,"0x00e08040",29,"0x00e09050",27,"0x00d06040",24,"0x00c08040",23,"0x00f08040",22,"0x00c07050",22,"0x00d09050",21,"0x00b06040",20,"0x00f07040",18,"11012021  11:23:00"
"21MC010024CUNA03_00301_1_MC18-0163","","",20,0,102,55,0,0,0,0,10,6,1,0,0,0,0,167,0,66,85,0,0,0,143,19,287,222,0,0,0,0,3,0,3,5,0,1,76,174,0,0,0,0,"0x00b07040",157,"0x00a07040",75,"0x00a06040",75,"0x00c08050",68,"0x00b06040",58,"0x00c07040",54,"0x00b07050",43,"0x00b08050",42,"0x00c07050",42,"0x00a06030",36,"0x00f08050",32,"0x00b06030",31,"0x00906040",30,"0x00a05030",27,"0x00d07040",21,"0x00d08050",18,"0x00905030",15,"0x00906030",15,"0x00c06040",15,"0x00c08040",13,"11012021  11:23:01"
"21MC010024CUNA03_00301_1_MC18-0163","","",36,24,12,72,0,0,0,0,508,92,16,0,0,0,0,146,0,68,85,0,0,0,298,119,419,153,0,0,0,0,3,0,3,5,0,1,170,434,0,0,0,0,"0x00b07040",57,"0x00e07040",55,"0x00b06040",53,"0x00f08050",52,"0x00a07040",47,"0x00e08050",47,"0x00c07040",43,"0x00b08050",42,"0x00a06040",42,"0x00c08050",39,"0x00d07040",39,"0x00d08050",33,"0x00b07050",22,"0x00e07050",19,"0x00c07050",18,"0x00906030",18,"0x00f09050",17,"0x00f07040",15,"0x00c09050",14,"0x00906040",14,"11012021  11:23:06"
"21MC010024CUNA03_00301_1_MC18-0163","","",52,26,26,50,0,0,0,0,29,24,4,0,0,0,0,39,0,63,86,0,0,0,262,87,518,217,0,0,0,0,3,0,3,5,0,1,50,380,0,0,0,0,"0x00d08050",137,"0x00f08050",94,"0x00e08050",90,"0x00c08050",64,"0x00c07040",58,"0x00f09050",50,"0x00f09060",43,"0x00b07040",40,"0x00d07050",37,"0x00c07050",28,"0x00d07040",27,"0x00e09050",25,"0x00a06040",24,"0x00d09050",23,"0x00d09060",22,"0x00e09060",20,"0x00b06040",17,"0x00e08040",15,"0x00906040",14,"0x00d08040",14,"11012021  11:23:07"
"21MC010024CUNA03_00301_1_MC18-0163","","",38,23,17,46,0,0,0,0,16,12,1,0,0,0,0,64,0,65,85,0,0,0,270,109,569,228,0,0,0,0,3,0,3,5,0,1,42,422,0,0,0,0,"0x00c07040",73,"0x00d08050",73,"0x00b07040",55,"0x00c08050",54,"0x00b06040",51,"0x00d07040",41,"0x00e07040",38,"0x00e09050",38,"0x00d09050",33,"0x00c06040",32,"0x00e08050",31,"0x00d06040",30,"0x00a06040",27,"0x00d08040",25,"0x00b06030",21,"0x00a06030",21,"0x00c06030",20,"0x00f09050",20,"0x00a07040",19,"0x00f0a060",17,"11012021  11:23:09"
"21MC010024CUNA03_00301_1_MC18-0163","","",39,25,19,73,0,0,0,0,35,0,0,0,0,0,0,22,0,64,81,0,0,0,256,69,351,144,0,0,0,0,3,0,3,5,0,1,283,501,0,0,0,0,"0x00d08050",152,"0x00e08050",108,"0x00c07040",92,"0x00d07040",65,"0x00c08050",51,"0x00f08050",43,"0x00b07040",38,"0x00d07050",35,"0x00d09050",33,"0x00e07040",28,"0x00f09050",22,"0x00e09050",22,"0x00f09060",21,"0x00e09060",20,"0x00c07050",20,"0x00e0a060",18,"0x00c08040",17,"0x00d09060",15,"0x00d08040",14,"0x00b06040",12,"11012021  11:23:09"
"21MC010024CUNA03_00301_1_MC18-0163","","",36,28,15,60,0,0,0,0,2,13,3,0,0,0,0,48,0,63,84,0,0,0,187,35,345,210,0,0,0,0,3,0,3,5,0,1,152,354,0,0,0,0,"0x00c07040",102,"0x00d08050",91,"0x00d07040",84,"0x00c08050",60,"0x00e08050",59,"0x00b07040",54,"0x00e07040",47,"0x00f09050",38,"0x00e08040",37,"0x00e09050",36,"0x00f08050",34,"0x00d08040",30,"0x00d09050",28,"0x00a07040",22,"0x00c06040",21,"0x00c08040",20,"0x00b06040",20,"0x00a06040",20,"0x00f08040",16,"0x00c07050",15,"11012021  11:23:11"
"21MC010024CUNA03_00301_1_MC18-0163","","",30,20,12,50,0,0,0,0,2,40,14,0,0,0,0,28,0,63,91,0,0,0,250,99,511,226,0,0,0,0,3,0,3,5,0,1,220,558,0,0,0,0,"0x00c07040",94,"0x00d07040",74,"0x00f08050",64,"0x00b07040",64,"0x00d08050",59,"0x00b06040",58,"0x00e08050",43,"0x00c08050",39,"0x00c06040",39,"0x00e09050",35,"0x00a06040",33,"0x00f09050",24,"0x00e07040",24,"0x00d09050",21,"0x00d06040",20,"0x00d08040",19,"0x00a07040",17,"0x00c07050",16,"0x00a06030",14,"0x00e07050",12,"11012021  11:23:15"
"21MC010024CUNA03_00301_1_MC18-0163","","",33,21,20,138,0,0,0,0,24,23,3,0,0,0,0,64,0,65,85,0,0,0,357,91,298,118,0,0,0,0,3,0,3,5,0,1,41,270,0,0,0,0,"0x00f0a060",96,"0x00f09050",86,"0x00d08050",80,"0x00e09050",62,"0x00c08050",57,"0x00c07040",53,"0x00f09060",47,"0x00e09060",43,"0x00b07040",41,"0x00e08050",41,"0x00d07040",35,"0x00d09050",28,"0x00c07050",21,"0x00a07040",21,"0x00f0b060",19,"0x00d09060",18,"0x00f08050",18,"0x00b07050",17,"0x00a06040",15,"0x00b08050",14,"11012021  11:23:16"
"21MC010024CUNA03_00301_1_MC18-0163","","",49,34,20,69,0,0,0,0,0,39,6,0,0,0,0,101,0,66,86,0,0,0,275,67,395,172,0,0,0,0,3,0,3,5,0,1,149,398,0,0,0,0,"0x00b07040",112,"0x00c08050",102,"0x00d08050",86,"0x00c07040",56,"0x00b08050",50,"0x00c07050",47,"0x00b07050",46,"0x00a06040",39,"0x00e08050",38,"0x00b06040",35,"0x00a07040",34,"0x00d07040",24,"0x00906040",20,"0x00c09060",19,"0x00e07040",17,"0x00d09060",17,"0x00d07050",17,"0x00f07040",14,"0x00e09060",13,"0x00c09050",13,"11012021  11:23:18"
"21MC010024CUNA03_00301_1_MC18-0163","","",40,25,15,61,0,0,0,0,301,43,5,0,0,0,0,83,0,62,93,0,0,0,314,157,529,182,0,0,0,0,3,0,3,5,0,1,166,493,0,0,0,0,"0x00c07040",104,"0x00b06040",77,"0x00d07040",68,"0x00c06040",60,"0x00b07040",60,"0x00d08050",58,"0x00c08050",46,"0x00d07050",44,"0x00c07050",43,"0x00e07040",42,"0x00e08050",36,"0x00d06040",34,"0x00a06040",30,"0x00b08050",25,"0x00e07050",22,"0x00b07050",19,"0x00905030",17,"0x00a05030",17,"0x00f08050",15,"0x00a07040",14,"11012021  11:23:19"
"21MC010024CUNA03_00301_1_MC18-0163","","",31,19,13,222,0,0,0,0,81,6,0,0,0,0,0,96,0,66,82,0,0,0,351,30,240,191,0,0,0,0,3,0,3,5,0,1,74,282,0,0,0,0,"0x00e08050",103,"0x00f08050",82,"0x00f09050",81,"0x00d08050",73,"0x00c08050",73,"0x00b07040",50,"0x00b08050",41,"0x00c07040",37,"0x00a07040",37,"0x00e09050",35,"0x00d09050",31,"0x00d07040",30,"0x00b07050",26,"0x00a06040",24,"0x00b06040",22,"0x00c07050",20,"0x00c09050",20,"0x00f08040",18,"0x00d07050",16,"0x00e09060",15,"11012021  11:23:23"
"21MC010024CUNA03_00301_1_MC18-0163","","",47,25,26,50,0,0,0,0,9,6,1,0,0,0,0,45,0,64,86,0,0,0,182,29,370,246,0,0,0,0,3,0,3,5,0,1,272,513,0,0,0,0,"0x00b07040",88,"0x00c07040",80,"0x00d08050",62,"0x00c08050",54,"0x00d07040",44,"0x00e08050",42,"0x00b06040",38,"0x00d08040",36,"0x00a06030",35,"0x00c08040",34,"0x00c06040",31,"0x00a06040",30,"0x00e08040",28,"0x00a07040",26,"0x00d09050",24,"0x00e09050",23,"0x00906030",22,"0x00b08050",21,"0x00c09050",20,"0x00e07040",19,"11012021  11:23:25"
"21MC010024CUNA03_00301_1_MC18-0163","","",34,24,10,51,0,0,0,0,22,21,3,0,0,0,0,91,0,65,84,0,0,0,173,26,328,215,0,0,0,0,3,0,3,5,0,1,174,387,0,0,0,0,"0x00c07040",94,"0x00d07040",81,"0x00b07040",74,"0x00d08050",71,"0x00c08050",67,"0x00b06040",50,"0x00e08050",39,"0x00a06040",31,"0x00c07050",30,"0x00a07040",29,"0x00d07050",29,"0x00f09050",28,"0x00f08050",27,"0x00b08050",24,"0x00e07040",23,"0x00d09050",22,"0x00c06040",20,"0x00b07050",16,"0x00d09060",14,"0x00e09050",14,"11012021  11:23:27"
"21MC010024CUNA03_00301_1_MC18-0163","","",22,18,7,41,0,0,0,0,45,16,4,0,0,0,0,9,0,61,86,0,0,0,187,56,465,261,0,0,0,0,3,0,3,5,0,1,214,521,0,0,0,0,"0x00c07040",107,"0x00f08050",103,"0x00d07040",68,"0x00f09050",67,"0x00e08050",66,"0x00d08050",55,"0x00b07040",49,"0x00b06040",40,"0x00c08050",37,"0x00e09050",32,"0x00c06040",31,"0x00e07040",30,"0x00d08040",21,"0x00c07050",20,"0x00e08040",18,"0x00e07050",17,"0x00a06030",14,"0x00d07050",14,"0x00c08040",13,"0x00f07050",12,"11012021  11:23:28"
"21MC010024CUNA03_00301_1_MC18-0163","","",41,22,26,38,0,0,0,0,35,62,10,0,0,0,0,43,0,62,91,0,0,0,185,46,476,272,0,0,0,0,3,0,3,5,0,1,140,445,0,0,0,0,"0x00c07040",159,"0x00d07040",98,"0x00b07040",70,"0x00c08050",57,"0x00b06040",51,"0x00a06040",50,"0x00d08050",44,"0x00a06030",29,"0x00e07040",24,"0x00b06030",24,"0x00c07050",24,"0x00f07040",23,"0x00905030",21,"0x00b07050",19,"0x00a07040",19,"0x00e08050",19,"0x00d08040",18,"0x00c06040",16,"0x00906040",14,"0x00906030",14,"11012021  11:23:29"
"21MC010024CUNA03_00301_1_MC18-0163","","",24,20,14,63,0,0,0,0,22,42,8,0,0,0,0,56,0,66,78,0,0,0,196,43,316,170,0,0,0,0,3,0,3,5,0,1,87,296,0,0,0,0,"0x00f0a060",103,"0x00d07040",79,"0x00e09050",47,"0x00e07040",46,"0x00d08050",41,"0x00e08040",39,"0x00c07040",38,"0x00e08050",38,"0x00e09060",33,"0x00f08040",32,"0x00c08050",29,"0x00b07040",26,"0x00f08050",26,"0x00f09060",25,"0x00f09050",24,"0x00a07040",23,"0x00b06030",23,"0x00d09050",20,"0x00c06030",20,"0x00b06040",19,"11012021  11:23:30"
"21MC010024CUNA03_00301_1_MC18-0163","","",35,22,21,63,0,0,0,0,198,42,6,3,0,0,0,84,0,67,91,0,0,0,238,70,388,174,0,0,0,0,3,0,3,5,0,1,212,461,0,0,0,0,"0x00d08050",113,"0x00c08050",81,"0x00c07040",68,"0x00d07040",65,"0x00b07040",53,"0x00e08050",51,"0x00b06040",34,"0x00a06040",33,"0x00c07050",33,"0x00906040",25,"0x00d07050",24,"0x00c06040",23,"0x00b07050",23,"0x00e09060",22,"0x00e07040",21,"0x00b08050",20,"0x00a07040",20,"0x00d09060",19,"0x00d09050",17,"0x00e09050",15,"11012021  11:23:32"
"21MC010024CUNA03_00301_1_MC18-0163","","",51,24,29,27,0,0,0,0,9,30,6,0,0,0,0,72,0,64,106,0,0,0,165,38,602,372,0,0,0,0,3,0,3,5,0,1,160,551,0,0,0,0,"0x00a05030",82,"0x00905030",76,"0x00a06030",57,"0x00e07040",52,"0x00b07040",49,"0x00906030",45,"0x00b06040",43,"0x00a06040",38,"0x00c06040",37,"0x00c07040",36,"0x00d07040",36,"0x00b06030",31,"0x00c08050",31,"0x00b05030",26,"0x00d08050",24,"0x00805030",23,"0x00906040",23,"0x00c06030",17,"0x00e09060",16,"0x00f08050",16,"11012021  11:23:33"
"21MC010024CUNA03_00301_1_MC18-0163","","",26,18,8,61,0,0,0,0,76,92,15,0,0,0,0,72,0,67,84,0,0,0,335,220,545,164,0,0,0,0,3,0,3,5,0,1,97,452,0,0,0,0,"0x00c08050",65,"0x00d07040",65,"0x00c07040",63,"0x00b07040",55,"0x00f09050",53,"0x00d08050",51,"0x00e08050",40,"0x00e07040",37,"0x00d08040",36,"0x00a07040",33,"0x00e08040",31,"0x00e09050",29,"0x00b08050",29,"0x00c08040",26,"0x00d09050",25,"0x00c06030",24,"0x00f08050",23,"0x00f09060",20,"0x00e09060",16,"0x00c09050",14,"11012021  11:23:34"
"21MC010024CUNA03_00301_1_MC18-0163","","",25,12,14,48,0,0,0,0,104,25,4,0,0,0,0,23,0,64,84,0,0,0,289,173,590,209,0,0,0,0,3,0,3,5,0,1,259,649,0,0,0,0,"0x00f08050",85,"0x00f09050",83,"0x00d08050",74,"0x00e08050",72,"0x00e09050",51,"0x00c08050",47,"0x00f09060",46,"0x00c07040",41,"0x00b07040",33,"0x00c07050",28,"0x00e09060",26,"0x00d07040",26,"0x00d09050",25,"0x00e07040",23,"0x00d09060",22,"0x00f0a050",20,"0x00d07050",19,"0x00b06040",17,"0x00c06040",15,"0x00e07050",15,"11012021  11:23:36"
"21MC010024CUNA03_00301_1_MC18-0163","","",41,22,19,50,0,0,0,0,7,20,2,0,0,0,0,58,0,64,85,0,0,0,210,53,407,198,0,0,0,0,3,0,3,5,0,1,134,393,0,0,0,0,"0x00c07040",100,"0x00b07040",68,"0x00f09050",64,"0x00d08050",62,"0x00c08050",51,"0x00d08040",46,"0x00f08040",46,"0x00d07040",40,"0x00e09050",39,"0x00c08040",38,"0x00e08040",28,"0x00d09050",27,"0x00f0a050",25,"0x00f08050",22,"0x00e07040",21,"0x00a07040",20,"0x00b06040",20,"0x00f09040",19,"0x00b06030",17,"0x00e08050",16,"11012021  11:23:41"
"21MC010024CUNA03_00301_1_MC18-0163","","",27,19,8,157,0,0,0,0,39,97,11,0,0,0,0,29,0,62,88,0,0,0,434,116,344,143,0,0,0,0,3,0,3,5,0,1,191,469,0,0,0,0,"0x00c07040",106,"0x00d07040",86,"0x00f09050",83,"0x00d08050",72,"0x00e08050",57,"0x00f08050",46,"0x00b07040",42,"0x00e09050",40,"0x00c08050",37,"0x00d08040",31,"0x00e08040",29,"0x00a06030",24,"0x00b06040",21,"0x00c06040",21,"0x00f08040",20,"0x00e07040",18,"0x00c07050",18,"0x00d09050",16,"0x00f0a050",16,"0x00b06030",15,"11012021  11:23:43"
"21MC010024CUNA03_00301_1_MC18-0163","","",31,27,4,75,0,0,0,0,14,19,1,0,0,0,0,6,0,63,83,0,0,0,278,92,377,145,0,0,0,0,3,0,3,5,0,1,63,279,0,0,0,0,"0x00c07040",102,"0x00f08050",73,"0x00d08050",67,"0x00d07040",58,"0x00e08050",53,"0x00e07040",53,"0x00b07040",51,"0x00f09050",46,"0x00c08050",41,"0x00f08040",37,"0x00e09050",33,"0x00d09050",31,"0x00b06040",25,"0x00d08040",24,"0x00c06040",24,"0x00f07040",23,"0x00e08040",21,"0x00d06040",19,"0x00a06040",17,"0x00c08040",16,"11012021  11:23:44"
"21MC010024CUNA03_00301_1_MC18-0163","","",32,15,17,46,0,0,0,0,22,67,18,0,0,0,0,64,0,63,92,0,0,0,193,49,409,223,0,0,0,0,3,0,3,5,0,1,137,402,0,0,0,0,"0x00d08050",117,"0x00c07040",70,"0x00c08050",65,"0x00d07040",63,"0x00e08050",48,"0x00f07040",46,"0x00b07040",41,"0x00e07040",41,"0x00b06040",37,"0x00c06040",31,"0x00f08050",30,"0x00c07050",25,"0x00805030",23,"0x00e09060",20,"0x00d09050",20,"0x00d07050",20,"0x00d09060",18,"0x00906040",18,"0x00d06040",17,"0x00a06040",15,"11012021  11:23:45"
"21MC010024CUNA03_00301_1_MC18-0163","","",36,26,13,62,0,0,0,0,108,86,8,0,0,0,0,75,0,63,88,0,0,0,266,93,422,160,0,0,0,0,3,0,3,5,0,1,66,333,0,0,0,0,"0x00b07040",76,"0x00a06040",64,"0x00d07040",61,"0x00d08050",61,"0x00c07040",51,"0x00b06040",44,"0x00e08050",43,"0x00c08050",42,"0x00e07040",35,"0x00d08040",30,"0x00905030",26,"0x00d09050",25,"0x00f08050",25,"0x00a06030",23,"0x00906040",23,"0x00c07050",23,"0x00b06030",23,"0x00a07040",21,"0x00e08040",21,"0x00f09050",21,"11012021  11:23:49"
"21MC010024CUNA03_00301_1_MC18-0163","","",30,21,16,69,0,0,0,0,14,1,0,0,0,0,0,62,0,62,90,0,0,0,193,36,279,148,0,0,0,0,3,0,3,5,0,1,68,248,0,0,0,0,"0x00d08050",94,"0x00c07040",83,"0x00b07040",71,"0x00b06040",64,"0x00d07040",63,"0x00c07050",55,"0x00a06040",54,"0x00e07040",52,"0x00c06040",39,"0x00e08050",37,"0x00c08050",36,"0x00906040",22,"0x00b07050",22,"0x00b06030",20,"0x00d07050",20,"0x00d06040",18,"0x00a06030",16,"0x00e07050",14,"0x00a07040",14,"0x00d08040",13,"11012021  11:23:50"
"21MC010024CUNA03_00301_1_MC18-0163","","",48,26,27,34,0,0,0,0,41,21,4,0,0,0,0,7,0,61,92,0,0,0,188,54,560,315,0,0,0,0,3,0,3,5,0,1,273,621,0,0,0,0,"0x00c07040",89,"0x00c06040",62,"0x00d07040",53,"0x00b07040",51,"0x00b06040",47,"0x00c06030",45,"0x00e07040",44,"0x00f09050",34,"0x00d08050",34,"0x00a05030",34,"0x00b06030",33,"0x00b05030",32,"0x00f07040",30,"0x00e09050",27,"0x00d06040",27,"0x00d08040",25,"0x00e08050",22,"0x00905030",21,"0x00d06030",21,"0x00a06030",18,"11012021  11:23:53"
"21MC010024CUNA03_00301_1_MC18-0163","","",32,27,10,45,0,0,0,0,22,18,7,0,0,0,0,11,0,61,85,0,0,0,146,21,329,227,0,0,0,0,3,0,3,5,0,1,127,336,0,0,0,0,"0x00c07040",146,"0x00d07040",119,"0x00d08040",55,"0x00e07040",54,"0x00f08050",52,"0x00e08050",48,"0x00b07040",41,"0x00e08040",37,"0x00d08050",37,"0x00b06040",34,"0x00c06040",30,"0x00f08040",26,"0x00a06030",26,"0x00f07040",24,"0x00b06030",24,"0x00c08040",23,"0x00c06030",16,"0x00a06040",16,"0x00c08050",15,"0x00d07050",13,"11012021  11:23:54"
"21MC010024CUNA03_00301_1_MC18-0163","","",26,16,12,73,0,0,0,0,1,42,17,0,0,0,0,69,0,67,82,0,0,0,199,35,265,142,0,0,0,0,3,0,3,5,0,1,107,262,0,0,0,0,"0x00b07040",114,"0x00c07040",102,"0x00c08050",70,"0x00d08050",55,"0x00b08050",41,"0x00c08040",39,"0x00e08050",39,"0x00e09050",36,"0x00d08040",34,"0x00b06040",33,"0x00d09050",30,"0x00a07040",30,"0x00a06040",28,"0x00d07040",27,"0x00f09050",22,"0x00b08040",20,"0x00c07050",18,"0x00e08040",18,"0x00c09050",16,"0x00a06030",15,"11012021  11:23:58"
"21MC010024CUNA03_00301_1_MC18-0163","","",42,25,17,57,0,0,0,0,427,45,3,0,0,0,0,34,0,63,82,0,0,0,264,94,464,182,0,0,0,0,3,0,3,5,0,1,253,518,0,0,0,0,"0x00d08050",118,"0x00d07040",70,"0x00c07040",62,"0x00e08050",59,"0x00e07040",52,"0x00c08050",48,"0x00c07050",43,"0x00d07050",40,"0x00c06040",40,"0x00b06040",34,"0x00f09050",32,"0x00b07040",31,"0x00f08050",29,"0x00e09050",23,"0x00d06040",21,"0x00f0a060",19,"0x00e08040",18,"0x00d09050",17,"0x00d08040",17,"0x00a06040",15,"11012021  11:24:01"
"21MC010024CUNA03_00301_1_MC18-0163","","",40,17,25,61,0,0,0,0,25,34,7,0,0,0,0,50,0,63,87,0,0,0,275,103,436,163,0,0,0,0,3,0,3,5,0,1,197,487,0,0,0,0,"0x00f08050",137,"0x00e08050",114,"0x00d08050",87,"0x00f09050",65,"0x00d07040",55,"0x00e07040",43,"0x00e09050",34,"0x00c08050",32,"0x00c07040",30,"0x00c06040",25,"0x00f07040",21,"0x00d08040",19,"0x00f09060",19,"0x00c07050",19,"0x00b07040",16,"0x00f08040",16,"0x00b08050",14,"0x00a07040",13,"0x00d07050",13,"0x00f07050",13,"11012021  11:24:01"
